t,delta,force,overlap,vel
6.12e-09,6.87759999999986e-07,0,-5.2759999999986e-08,-2
6.14e-09,6.87719999999986e-07,0,-5.27199999999861e-08,-2
6.16e-09,6.87679999999986e-07,0,-5.2679999999986e-08,-2
6.18e-09,6.87639999999986e-07,0,-5.2639999999986e-08,-2
6.2e-09,6.87599999999986e-07,0,-5.25999999999861e-08,-2
6.22e-09,6.87559999999986e-07,0,-5.2559999999986e-08,-2
6.24e-09,6.87519999999986e-07,0,-5.25199999999861e-08,-2
6.26e-09,6.87479999999986e-07,0,-5.2479999999986e-08,-2
6.28e-09,6.87439999999986e-07,0,-5.24399999999861e-08,-2
6.3e-09,6.87399999999986e-07,0,-5.2399999999986e-08,-2
6.32e-09,6.87359999999986e-07,0,-5.2359999999986e-08,-2
6.34e-09,6.87319999999986e-07,0,-5.23199999999861e-08,-2
6.36e-09,6.87279999999986e-07,0,-5.2279999999986e-08,-2
6.38e-09,6.87239999999985e-07,0,-5.2239999999985e-08,-2
6.4e-09,6.87199999999985e-07,0,-5.21999999999851e-08,-2
6.42e-09,6.87159999999985e-07,0,-5.2159999999985e-08,-2
6.44e-09,6.87119999999985e-07,0,-5.21199999999851e-08,-2
6.46e-09,6.87079999999985e-07,0,-5.2079999999985e-08,-2
6.48e-09,6.87039999999985e-07,0,-5.2039999999985e-08,-2
6.5e-09,6.86999999999985e-07,0,-5.19999999999851e-08,-2
6.52e-09,6.86959999999985e-07,0,-5.1959999999985e-08,-2
6.54e-09,6.86919999999985e-07,0,-5.19199999999851e-08,-2
6.56e-09,6.86879999999985e-07,0,-5.1879999999985e-08,-2
6.58e-09,6.86839999999985e-07,0,-5.18399999999851e-08,-2
6.6e-09,6.86799999999985e-07,0,-5.1799999999985e-08,-2
6.62e-09,6.86759999999985e-07,0,-5.1759999999985e-08,-2
6.64e-09,6.86719999999985e-07,0,-5.17199999999851e-08,-2
6.66e-09,6.86679999999985e-07,0,-5.1679999999985e-08,-2
6.68e-09,6.86639999999985e-07,0,-5.16399999999851e-08,-2
6.7e-09,6.86599999999985e-07,0,-5.1599999999985e-08,-2
6.72e-09,6.86559999999985e-07,0,-5.15599999999851e-08,-2
6.74e-09,6.86519999999985e-07,0,-5.1519999999985e-08,-2
6.76e-09,6.86479999999985e-07,0,-5.1479999999985e-08,-2
6.78e-09,6.86439999999985e-07,0,-5.14399999999851e-08,-2
6.8e-09,6.86399999999985e-07,0,-5.1399999999985e-08,-2
6.82e-09,6.86359999999985e-07,0,-5.13599999999851e-08,-2
6.84e-09,6.86319999999984e-07,0,-5.13199999999841e-08,-2
6.86e-09,6.86279999999984e-07,0,-5.1279999999984e-08,-2
6.88e-09,6.86239999999984e-07,0,-5.12399999999841e-08,-2
6.9e-09,6.86199999999984e-07,0,-5.1199999999984e-08,-2
6.92e-09,6.86159999999984e-07,0,-5.1159999999984e-08,-2
6.94e-09,6.86119999999984e-07,0,-5.11199999999841e-08,-2
6.96e-09,6.86079999999984e-07,0,-5.1079999999984e-08,-2
6.98e-09,6.86039999999984e-07,0,-5.10399999999841e-08,-2
7e-09,6.85999999999984e-07,0,-5.0999999999984e-08,-2
7.02e-09,6.85959999999984e-07,0,-5.09599999999841e-08,-2
